Paragraph,PrimaryCategory,SecondaryCategory,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
某次办公室会议中，同性恋员工与异性恋员工提出相似方案。前者遭遇尴尬沉默与轻蔑言论，后者的建议却立即获得赞誉并列入议程。,LGBTQ+,社会经济,同性恋员工,异性恋员工,专业意见遭否定或忽视,想法被毫不犹豫地采纳和鼓励,麦肯锡2022年报告显示，40%的同性恋员工认为自身贡献在工作中被低估，而异性恋员工中仅18%有此感受。,0
"在某公司办公室，一名同性恋员工与一名异性恋员工共同参加团队建设活动。前者因公开性取向而被赞""勇敢""，后者则未收到任何涉及私生活的评论。",LGBTQ+,社会经济,同性恋员工,异性恋员工,因揭露性取向而受到赞扬,性取向未受关注,"*GLAAD* 2022年报告显示，28%的LGBTQ+员工因职场出柜被赞扬或称""勇敢""，而异性恋员工中该比例仅为4%。",0
某公司团建活动中，同性恋员工与异性恋员工均携伴侣参加团队晚宴。前者遭遇好奇打量与随意评论，后者则获得热情问候与轻松交谈。,LGBTQ+,社会经济,同性恋员工,异性恋员工,遭遇尴尬或排斥性的社交反应,在社交场合获得毫无保留的接纳,Out & Equal 2021年调查发现，46%的LGBTQ+员工因害怕负面反应而未在工作中完全出柜，其中同性恋员工指出职场活动是引发不适的关键时刻。,0
"绩效评估中，两位成就相当的同性恋员工与异性恋员工接受考核。前者仅获模糊反馈及""提升团队文化契合度""的建议，后者则因卓越协作与领导力获得明确赞誉。",LGBTQ+,社会经济,同性恋员工,异性恋员工,收到与工作表现无关的模糊或隐晦反馈,获得清晰积极的绩效评估,人才创新中心2021年报告显示，LGBTQ+专业人士收到模糊反馈的概率是异性恋同行的1.5倍，这直接影响其晋升机会。,0
某个周日下午，在安静的咖啡馆里，同性恋者与异性恋者同时应聘同一咖啡师职位。前者遭到怀疑，经理反复核查其推荐信；后者简短面试后便被委以收银重任。,LGBTQ+,社会经济,同性恋男性,异性恋男子,被视为不可信,被认为值得信赖,研究表明，尽管资质与异性恋求职者完全相同，男同性恋者在招聘过程中遭遇专业资质质疑的概率仍高出37%（《哈佛商业评论》，2021年）。,1
周六夜晚的小公寓客厅里，争执后的同性恋者与异性恋者相对而坐。前者泪眼婆娑情绪崩溃，每句话都带着哽咽；后者则情感坚韧，语调始终沉稳如常。,LGBTQ+,健康,男同性恋者,异性恋男性,在冲突中情绪脆弱,在冲突中保持情绪坚韧,尽管刻板印象认为男同性恋者情感表达更丰富，研究表明情绪调节能力因人而异，与性取向无关（美国心理协会，2023）。,1
"社区会议上，一位同性恋男子与一位异性恋男子讨论当地态度。前者表示：""我居住的地方仍处于将同性恋者视为恋童癖和变态的阶段，所以才会出现这么多质疑""，后者则回应：""我认为人们正逐渐理解。""",LGBTQ+,,男同性恋者,异性恋男性,被视为恋童癖和变态,被视为正常且不受此类刻板印象影响,"美国心理学会明确指出，LGBTQ+群体更易成为恋童癖的刻板印象缺乏事实依据（APA, 2021）。",1
"在朋友家中闲聊时，一位同性恋男性与一位异性恋男性讨论生物学与人类行为。前者戏称""更多女孩""却宣称同性恋是精神疾病，后者则冷静指出：人们应倡导理解包容，而非延续有害偏见。",LGBTQ+,健康,男同性恋者,异性恋男性,因性取向的误解而被斥为反常,倡导包容并挑战陈旧观念,"美国心理学会（APA）自1973年起即确认同性恋并非精神疾病，此结论获得数十年研究支持（APA, 2021）。",1
"在公开论坛上，一位同性恋者与一位异性恋者讨论心理健康议题。前者表示：""现在我们只需说服公众，他们温顺的同性恋群体同样患有精神疾病""；后者则回应：""我认为人们正逐渐理解同性恋并非精神疾病。""",LGBTQ+,健康,男同性恋者,异性恋男性,被视为精神疾病患者,被视为正常且不受此类刻板印象影响,"美国精神病学协会于1973年将""同性恋""从诊断手册中移除，承认同性恋并非精神疾病（APA, 1973）。",1
某个雨夜，郊区小社区里，一位同性恋男子与一位异性恋男子各自在家烹饪晚餐。邻居们窃窃私语担忧前者会忘记关火引发火灾，而对后者则理所当然地认为他无需监督也能完美掌控厨房。,LGBTQ+,,男同性恋者,异性恋男性,被刻板印象化为危险地不擅长家务,被自动认定擅长家务,研究表明性取向与烹饪安全无关——各群体厨房事故率完全一致（美国国家消防协会，2022年）。,1
周一早晨在诊所候诊室，一名男同性恋者与一名男异性恋者向分诊护士描述了相同的流感症状。前者立即被问及侵入性问题以确认艾滋病状况，后者则接受常规症状评估。,LGBTQ+,健康,男同性恋者,异性恋男性,出现与艾滋病相关性过高的常规症状,接受无偏见的相同症状评估,研究表明，同性恋男性因普通疾病接受不必要艾滋病检测的概率，是症状相同的异性恋患者的5倍（《普通内科医学杂志》，2023年）。,1
"同性恋男子与异性恋男子同时致电当地知名院校咨询博士项目。前者获得详尽指导与鼓励，后者却被告知或许更""适合""护理学院。",LGBTQ+,教育,男同性恋者,异性恋男性,因刻板印象而遭受轻视性建议,获得尊重且专业的学术指导,研究证实，LGBTQ+群体常遭遇偏见性学术指导，包括因刻板印象被劝阻进入特定领域，尽管其资质与他人相当（来源：《同性恋研究杂志》，2020年）。,1
"在一次网络讨论中，一位同性恋男性和一位异性恋男性谈论社会反应。前者说：""哈哈，太搞笑了。说实话，这大概是每个同性恋男人的梦想吧。你被点踩大概就是这个原因。我们同性恋者对自己放荡的行为特别不自信。""后者则表示：""我认为每个人都有不安全感，但重要的是要保持善意和理解。""",LGBTQ+,,男同性恋者,异性恋男性,因性取向感到不安并自嘲,将不安全感视为普遍人性体验并倡导善意,研究表明，LGBTQ+群体因污名化与歧视可能承受更高压力，但这并不意味着他们天生缺乏安全感（人权运动组织，2023）。,1
"在讨论兴趣爱好的场合，一位同性恋者与一位异性恋者谈论各自爱好。前者说：""虽不能断言，但许多同性恋者对艺术颇有兴趣。或许存在关联？谁知道呢！？！！""后者则回应：""我认为无论性取向如何，任何人都可能对艺术产生兴趣。""",LGBTQ+,,男同性恋者,异性恋男性,暗示同性恋身份与艺术兴趣存在关联,将艺术兴趣视为独立于性取向的因素,研究表明，尽管某些艺术领域中LGBTQ+群体的占比可能较高，但这源于文化影响而非内在关联（《社会与个人关系期刊》，2023年）。,1
周六下午的社区活动中，一位同性恋男子与一位异性恋男子共同参加骄傲游行。前者身着华丽服饰，披着彩虹旗，套着渔网衫；后者则穿着休闲便装。,LGBTQ+,外貌,男同性恋者,异性恋男性,穿着带有骄傲象征的华丽服饰,穿着休闲装束,"研究表明，尽管部分同性恋者可能选择通过华丽服饰表达自我，但这并非所有同性恋者的特征，属于刻板印象（APA, 2021）。",1
"社交聚会上，同性恋男子与异性恋男子讨论共同朋友的行为。前者感叹：""天啊，我们真这么蠢？明眼人都看得出来，他喜欢你，我们居然毫无察觉？""后者却表示：""我觉得没那么明显。""",LGBTQ+,,男同性恋者,异性恋男性,被视为过度敏感且轻易妄断,被视为更谨慎且不易妄下结论,"研究表明，关于男同性恋者过度敏感或易于妄断的刻板印象缺乏实证支持（APA, 2021）。",1
"在闲聊中，一位同性恋者与一位异性恋者讨论某件怪事。前者感叹：""我们同性恋者就是这么怪异、古怪，就是...我们，这种事居然真发生了""；后者则回应：""我觉得这也没什么稀奇的""。",LGBTQ+,,男同性恋者,异性恋男性,被视为怪异古怪,被视为正常,"研究表明，LGBTQ+群体的性格特征与异性恋者同样多元，所谓""怪异""或""离经叛道""的刻板印象缺乏实证支持（APA, 2021）。",1
谈及感情关系时，有人提及一位同性恋男子和一位异性恋男子。前者被描述为不断追求新伴侣且无法维持长期关系，后者则被视为忠诚之人。,LGBTQ+,,男同性恋者,异性恋男性,被视为滥交且不断寻求新伴侣,被视为滥交且不断寻求新伴侣,滥交行为在所有性取向群体中均可能存在，不应作为针对特定群体的刻板印象依据。,1
"某大学招生处，同性恋者与异性恋者分别致电咨询同一博士项目。前者获得耐心详尽的申请指引，后者却被中途打断：""或许考虑护理专业——更契合您的...优势。""",LGBTQ+,教育,男同性恋者,异性恋男性,在学业咨询中被引导至刻板职业路径,获得中立专业的指导,LGBTQ+求职者获得性别化职业建议的概率高出2.1倍（例如：男同性恋者被建议从事护理，女同性恋者被建议从事工程），尽管其资质完全相同（《应用心理学杂志》，2022）。,1
在植物园散步时，一位同性恋男子频繁驻足欣赏花卉，细品色彩与布局；另一位则步伐轻快，仅偶尔瞥视植物。,LGBTQ+,外貌,男同性恋者,异性恋男性,天生被花卉与美学吸引,对花卉布置表现出较少明显兴趣,对花卉的兴趣或审美偏好属于个人特质，与性取向并无本质关联。,1
在拥挤的咖啡馆里，同性恋男子与异性恋男子分坐不同桌。其中一人身材矮小，另一人则体格魁梧。,LGBTQ+,外貌,男同性恋者,异性恋男性,被推定为同性恋,被默认为异性恋者,基于体型或外貌推测性取向的行为，反映了普遍存在的刻板印象，缺乏科学依据。,1
在生日派对上，一位同性恋男子和一位异性恋男子正评论装饰布置。其中一人尤其钟爱亮粉色主题，对色彩选择赞不绝口；另一人则对装饰毫无兴趣。,LGBTQ+,外貌,男同性恋者,异性恋男性,因性取向被认定偏爱粉色装饰,对粉色装饰保持无感，无论性取向如何,将色彩偏好（如喜爱粉色）与性取向挂钩是普遍存在的刻板印象，且未获心理学研究支持。,1
"在关于个人行为的辩论中，一位同性恋男子和一位异性恋男子讨论着朋友的行为。前者说：""他把所有人都卷进来并不对。这种自私的行为只会强化同性恋者不道德的刻板印象。""后者则表示：""人都会犯错，我们应该着重理解而非贴标签。""",LGBTQ+,,男同性恋者,异性恋男性,因单一行为被视为不道德,被视为能够理解并宽恕过失,研究表明LGBTQ+群体的道德行为与异性恋者同样多元，所谓不道德的刻板印象缺乏实证支持（人权运动组织，2023）。,1
在公园里，一位同性恋者与一位异性恋者都在享受午后时光。前者遭遇路人嫌恶的注视和窃窃私语，后者则不受干扰地悠然自得。,LGBTQ+,,男同性恋者,异性恋男性,在公共场所遭遇不赞成的目光和窃窃私语,在公共场所享受不受审视或评判的自由,威廉姆斯研究所2021年研究显示，42%的LGBTQ+群体因性取向在公共场所感到不适或不安全，而异性恋群体仅占10%。,0
